,dataset,alg,n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_depth,max_nbr_clusters,bic_eps,metric_con,metric_cat,min_nr_instances,min_y,min_rd,n_components,oblique_splits,max_oblique_features,bisecting_strategy,criteria_clf,criteria_reg,min_samples,max_eps,metric,n_jobs,eps,threshold,branching_factor,amount_initial_centers,kmax,linkage
84,aggregation_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,2.2608609199523926,0.0171,68.3573,1.373,0.3666,0.0574,0.1979,0.1907,0.1938,0.1168,0.5697,0.1938,0.4633,,,,,,2.0,5.0,25.0,,,,,,,,,,,,,,,,
85,aggregation_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,100.0,20.0,0.1385946273803711,0.5372,1211.8741,0.5506,0.9118,0.7713,1.2408,0.8291,0.8304,0.7322,0.9591,0.8304,0.8393,10.0,4.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
86,aggregation_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.0928952693939209,0.4066,508.9516,1.0265,0.6321,0.3176,0.5513,0.4742,0.476,0.3253,0.8866,0.476,0.5949,2.0,2.0,0.1,,,,,,,,,,me,mape,,,,,,,,,,
87,aggregation_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,1000.0,20.0,0.0139801502227783,0.5114,1100.9584,0.598,0.8934,0.7205,1.132,0.7529,0.7548,0.668,0.8676,0.7548,0.7985,2.0,7.0,0.2,,,,,,1.0,False,0.0,,,,,,,,,,,,,
88,aggregation_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,100.0,20.0,0.1740205287933349,0.5291,1169.6806,0.5733,0.9041,0.7508,1.2241,0.8175,0.819,0.7223,0.9455,0.819,0.8234,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
89,aggregation_y,kmeans+dt,4.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,100.0,20.0,0.0144746303558349,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,,,,,,,,,,,,,,,,,,,,,,,,
90,aggregation_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,100.0,20.0,0.050288438796997,-0.1479,2.5679,2.5668,0.2258,-0.0046,0.0086,0.0051,0.0098,0.0051,0.1382,0.0098,0.4562,,,,,,,,,,,,,,,,,,4.0,,,,,,
91,aggregation_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0064384937286376,0.5366,1215.3972,0.5553,0.9086,0.7622,1.2202,0.8141,0.8155,0.72,0.9403,0.8155,0.8318,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,
92,aggregation_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.0048954486846923,0.3704,664.1193,0.6743,0.9273,0.8089,1.3572,0.8882,0.8894,0.8008,1.0,0.8894,0.8652,,,,,,,,,,,,,,,10.0,,euclidean,4.0,0.25,,,,,
93,aggregation_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,1.435276746749878,0.4696,929.3029,1.2845,0.9937,0.9814,1.6588,0.9673,0.9679,0.9788,0.9572,0.9679,0.9855,,,,,,,,,,,,,,,20.0,inf,euclidean,4.0,,,,,,
94,aggregation_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0065937042236328,0.5361,1195.4563,0.551,0.9152,0.78,1.2721,0.8499,0.851,0.7506,0.9825,0.851,0.8459,,,,,,,,,,,,,,,,,euclidean,,,,,,,complete
95,aggregation_y,skl_birch,6.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0124192237854003,0.4679,1264.0588,0.7275,0.9186,0.7472,1.4544,0.8497,0.8515,0.8582,0.8449,0.8515,0.8001,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
96,aggregation_y,skl_bis_kmeans,4.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0633788108825683,0.5361,1214.892,0.5525,0.91,0.7658,1.2297,0.8204,0.8218,0.7256,0.9474,0.8218,0.8345,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
97,aggregation_y,skl_kmeans,4.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0135667324066162,0.5366,1216.0997,0.5547,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,,,,,,,,,,,,,,,,,,,,,,,,
98,curet02000n2D_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,28.49742674827576,-0.0536,16.4985,5.1946,0.5753,-0.0945,0.0191,0.0403,0.0414,0.0298,0.0675,0.0414,0.7245,,,,,,2.0,5.0,25.0,,,,,,,,,,,,,,,,
99,curet02000n2D_y,CenterParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,1000.0,20.0,1.534393072128296,0.4522,1778.6931,0.6699,0.6607,0.3885,0.5732,0.6163,0.6169,0.897,0.4701,0.6169,0.697,2.0,4.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
100,curet02000n2D_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,inf,20.0,1.461836338043213,0.1622,82.5522,0.7358,0.6377,-0.0289,0.0043,0.0103,0.0117,0.0067,0.0455,0.0117,0.7906,2.0,2.0,0.0,,,,,,,,,,me,mape,,,,,,,,,,
101,curet02000n2D_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,inf,20.0,0.0529305934906005,0.3814,2266.7304,0.8038,0.4284,0.0927,0.5916,0.3855,0.3878,0.9257,0.2453,0.3878,0.3657,10.0,12.0,0.1,,,,,,1.0,False,5.0,,,,,,,,,,,,,
102,curet02000n2D_y,VarianceParTree,,,,,,,,,,,,,50.0,30.0,,,,,,,inf,20.0,3.75984001159668,0.4173,1650.6345,0.7589,0.6228,0.3256,0.5158,0.5437,0.5444,0.8071,0.4107,0.5444,0.6554,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,
103,curet02000n2D_y,kmeans+dt,8.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,1000.0,20.0,0.0413880348205566,0.4044,1848.2851,0.8951,0.5286,0.2138,0.639,0.5399,0.5409,1.0,0.3707,0.5409,0.5344,,,,,,,,,,,,,,,,,,,,,,,,
104,curet02000n2D_y,kmodes,2.0,,Cao,11.0,300.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.1183326244354248,0.0138,1.3664,0.7987,0.6592,-0.0008,0.0001,-0.0006,0.0003,0.0002,0.026,0.0003,0.8117,,,,,,,,,,,,,,,,,,4.0,,,,,,
105,curet02000n2D_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.079643964767456,0.4844,2396.2687,0.6639,0.5209,0.2042,0.6359,0.5325,0.5335,0.9951,0.3645,0.5335,0.5234,,,,,,,,,,,,,,,,,,,,,,6.0,18.0,
106,curet02000n2D_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.0120868682861328,0.361,676.4491,0.581,1.0,1.0,0.639,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,euclidean,4.0,0.25,,,,,
107,curet02000n2D_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,5.091877460479736,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,,,,,,,,,,,,,,,2.0,inf,correlation,4.0,,,,,,
108,curet02000n2D_y,skl_agglomerativeClust,8.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0477662086486816,0.4209,2297.1069,0.7578,0.4756,0.1494,0.639,0.4762,0.4776,1.0,0.3137,0.4776,0.453,,,,,,,,,,,,,,,,,euclidean,,,,,,,ward
109,curet02000n2D_y,skl_birch,10.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.028062105178833,0.4422,2593.5155,0.7873,0.4443,0.113,0.639,0.4359,0.4377,1.0,0.2801,0.4377,0.3972,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
110,curet02000n2D_y,skl_bis_kmeans,4.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0472645759582519,0.4226,1874.168,0.7953,0.5753,0.2543,0.4288,0.4372,0.438,0.671,0.3251,0.438,0.5995,,,,,,,,,,,,largest_cluster,,,,,,,,,,,,
111,curet02000n2D_y,skl_kmeans,6.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0446784496307373,0.4845,2399.7372,0.6609,0.5213,0.2048,0.639,0.5353,0.5363,1.0,0.3664,0.5363,0.524,,,,,,,,,,,,,,,,,,,,,,,,
112,curet12000n2D_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,10.049987077713013,-0.0321,51.6202,2.5862,0.3179,-0.0602,0.0539,0.0626,0.064,0.0378,0.2092,0.064,0.4765,,,,,,2.0,5.0,25.0,,,,,,,,,,,,,,,,
113,curet12000n2D_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,100.0,20.0,0.2032167911529541,0.5077,2511.7705,0.6373,0.9098,0.7857,1.0931,0.802,0.8025,0.767,0.8415,0.8025,0.8503,2.0,4.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
114,curet12000n2D_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.1173751354217529,0.3688,1036.7639,1.0138,0.676,0.4017,0.4788,0.4763,0.477,0.3359,0.8223,0.477,0.6829,4.0,2.0,0.1,,,,,,,,,,me,mape,,,,,,,,,,
115,curet12000n2D_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,inf,20.0,0.0178496837615966,0.4734,2387.0408,0.7117,0.7922,0.4933,0.8796,0.6346,0.6356,0.6171,0.6553,0.6356,0.6395,2.0,6.0,0.2,,,,,,1.0,False,1.0,,,,,,,,,,,,,
116,curet12000n2D_y,VarianceParTree,,,,,,,,,,,,,50.0,3.0,,,,,,,1000.0,20.0,1.8463232517242432,0.482,2402.6093,0.7142,0.825,0.5761,0.9434,0.684,0.6849,0.6619,0.7095,0.6849,0.6999,2.0,4.0,0.1,,,,,,,,,,,,,,,,,,,,,
117,curet12000n2D_y,kmeans+dt,4.0,True,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,5.0,0.0,,,0.0,,0.0,inf,20.0,0.0191535949707031,0.4995,2533.0018,0.6623,0.8666,0.6784,1.0087,0.7326,0.7333,0.7078,0.7608,0.7333,0.7732,,,,,,,,,,,,,,,,,,,,,,,,
118,curet12000n2D_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.1184866428375244,-0.0582,0.8726,1.0092,0.3058,0.0009,0.0023,0.0022,0.0032,0.0016,0.5384,0.0032,0.5524,,,,,,,,,,,,,,,,,,4.0,,,,,,
119,curet12000n2D_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0129828453063964,0.5379,3474.1114,0.6286,0.8168,0.4835,1.3819,0.7903,0.7913,0.9696,0.6685,0.7913,0.6319,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,
120,curet12000n2D_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.0124969482421875,0.4582,1424.6363,0.6558,0.949,0.885,1.1731,0.9027,0.903,0.8231,1.0,0.903,0.9255,,,,,,,,,,,,,,,2.0,,euclidean,4.0,0.25,,,,,
121,curet12000n2D_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,5.098849534988403,0.3407,1087.0127,1.2487,0.5517,0.1043,0.2877,0.271,0.2719,0.2019,0.4161,0.2719,0.4577,,,,,,,,,,,,,,,5.0,inf,correlation,4.0,,,,,,
122,curet12000n2D_y,skl_agglomerativeClust,8.0,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0419740676879882,0.527,3220.437,0.6829,0.8184,0.4889,1.3878,0.7951,0.7962,0.9738,0.6734,0.7962,0.636,,,,,,,,,,,,,,,,,euclidean,,,,,,,ward
123,curet12000n2D_y,skl_birch,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0286037921905517,0.5109,2358.786,0.5907,0.9769,0.9467,1.2432,0.9295,0.9297,0.8723,0.9951,0.9297,0.9642,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
124,curet12000n2D_y,skl_bis_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0424127578735351,0.4999,2542.0159,0.6676,0.8648,0.6737,1.0154,0.7372,0.738,0.7125,0.7654,0.738,0.7698,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
125,curet12000n2D_y,skl_kmeans,8.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0393428802490234,0.5361,3484.3301,0.638,0.8172,0.4849,1.3819,0.7907,0.7917,0.9696,0.669,0.7917,0.633,,,,,,,,,,,,,,,,,,,,,,,,
126,curet24k_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,45.011927127838135,0.0,0.0,0.0,0.2399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4898,,,,,,2.0,4.0,15.0,,,,,,,,,,,,,,,,
127,curet24k_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,inf,20.0,8.548291683197021,0.4799,5192.2629,0.6727,0.8938,0.722,1.0773,0.7131,0.7135,0.6424,0.8023,0.7135,0.7947,2.0,4.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
128,curet24k_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,100.0,20.0,0.1279683113098144,0.3657,2271.6834,1.0488,0.6302,0.3219,0.4716,0.4133,0.4136,0.2812,0.7818,0.4136,0.6092,2.0,2.0,0.0,,,,,,,,,,entropy,mape,,,,,,,,,,
129,curet24k_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,inf,20.0,0.0372543334960937,0.4282,4511.4207,0.8955,0.8172,0.4532,1.1289,0.6591,0.6598,0.6732,0.6469,0.6598,0.5717,6.0,6.0,0.0,,,,,,1.0,False,0.0,,,,,,,,,,,,,
130,curet24k_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,100.0,20.0,0.6171576976776123,0.4471,5818.7913,0.7774,0.8406,0.4631,1.4177,0.7215,0.7225,0.8455,0.6307,0.7225,0.5862,4.0,10.0,0.1,,,,,,,,,,,,,,,,,,,,,
131,curet24k_y,kmeans+dt,4.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,inf,20.0,0.0241992473602294,0.4741,5241.8168,0.6924,0.8567,0.6188,0.9949,0.6538,0.6542,0.5933,0.7291,0.6542,0.7148,,,,,,,,,,,,,,,,,,,,,,,,
132,curet24k_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.2454226016998291,-0.1177,0.7276,1.1148,0.2403,0.0002,0.0007,0.0003,0.0008,0.0004,0.3066,0.0008,0.4899,,,,,,,,,,,,,,,,,,4.0,,,,,,
133,curet24k_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0364189147949218,0.5037,7111.5438,0.6407,0.8353,0.447,1.3714,0.7075,0.7084,0.8179,0.6247,0.7084,0.5707,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,
134,curet24k_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.1602289676666259,0.3627,2539.7573,1.1852,0.5489,0.0989,0.3014,0.254,0.2545,0.1797,0.4356,0.2545,0.4181,,,,,,,,,,,,,,,5.0,,correlation,4.0,1.0,,,,,
135,curet24k_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,11.32509732246399,0.3627,2539.7573,1.1852,0.5489,0.0989,0.3014,0.254,0.2545,0.1797,0.4356,0.2545,0.4181,,,,,,,,,,,,,,,10.0,inf,correlation,4.0,,,,,,
136,curet24k_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.2288181781768798,0.4722,4741.6431,0.6285,0.938,0.8426,1.2208,0.8199,0.8202,0.728,0.939,0.8202,0.8893,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
137,curet24k_y,skl_birch,6.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0555987358093261,0.4216,4667.4105,0.8102,0.8241,0.4727,1.1441,0.6682,0.6689,0.6823,0.656,0.6689,0.5872,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
138,curet24k_y,skl_bis_kmeans,4.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0334212779998779,0.4742,5240.7186,0.7082,0.8482,0.5944,1.0085,0.6614,0.6619,0.6014,0.7359,0.6619,0.6958,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
139,curet24k_y,skl_kmeans,10.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0435962677001953,0.5036,7300.8478,0.6695,0.8274,0.4112,1.3756,0.6926,0.6936,0.8204,0.6007,0.6936,0.5414,,,,,,,,,,,,,,,,,,,,,,,,
140,longsquare_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,4.44689679145813,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,,,,,,2.0,4.0,30.0,,,,,,,,,,,,,,,,
141,longsquare_y,CenterParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,100.0,20.0,0.067422866821289,0.6077,2072.8743,0.5663,0.6107,0.2742,0.6306,0.5182,0.5193,0.352,0.9895,0.5193,0.5457,10.0,2.0,0.2,cos,jaccard,,,,,,,,,,,,,,,,,,,
142,longsquare_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,1000.0,20.0,0.5661325454711914,0.5636,1555.9845,0.5819,0.5567,0.2021,0.4662,0.3873,0.3887,0.2602,0.768,0.3887,0.4915,3.0,2.0,0.1,,,,,,,,,,entropy,mape,,,,,,,,,,
143,longsquare_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,inf,20.0,0.0066523551940917,0.6077,2072.8743,0.5663,0.6107,0.2742,0.6306,0.5182,0.5193,0.352,0.9895,0.5193,0.5457,12.0,2.0,0.2,,,,,,1.0,False,0.0,,,,,,,,,,,,,
144,longsquare_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,100.0,20.0,0.0662386417388916,0.6077,2072.8743,0.5663,0.6107,0.2742,0.6306,0.5182,0.5193,0.352,0.9895,0.5193,0.5457,6.0,2.0,0.2,,,,,,,,,,,,,,,,,,,,,
145,longsquare_y,kmeans+dt,2.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,100.0,20.0,0.0090765953063964,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,,,,,,,,,,,,,,,,,,,,,,,,
146,longsquare_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,100.0,20.0,0.0570282936096191,0.0203,1.8005,0.6757,0.1673,0.0,0.002,0.0,0.0022,0.0011,0.2326,0.0022,0.4067,,,,,,,,,,,,,,,,,,4.0,,,,,,
147,longsquare_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0062026977539062,0.607,2081.4684,0.5692,0.6108,0.2717,0.616,0.5055,0.5066,0.3438,0.9621,0.5066,0.5425,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,
148,longsquare_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,0.0055227279663085,0.4581,735.7957,3.0431,0.6656,0.3281,0.8638,0.641,0.6434,0.4822,0.9668,0.6434,0.5715,,,,,,,,,,,,,,,5.0,,euclidean,4.0,0.25,,,,,
149,longsquare_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,1.6472878456115725,0.246,10.7075,1.4163,0.816,0.0207,1.4797,0.2705,0.4357,0.8259,0.2959,0.4357,0.1004,,,,,,,,,,,,,,,2.0,inf,euclidean,4.0,,,,,,
150,longsquare_y,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0050230026245117,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,,,,,,,,,,,,,,,,,euclidean,,,,,,,single
151,longsquare_y,skl_birch,2.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0137922763824462,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
152,longsquare_y,skl_bis_kmeans,2.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.008193016052246,0.607,2081.4684,0.5692,0.6108,0.2717,0.616,0.5055,0.5066,0.3438,0.9621,0.5066,0.5425,,,,,,,,,,,,largest_cluster,,,,,,,,,,,,
153,longsquare_y,skl_kmeans,2.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.0081672668457031,0.607,2081.4684,0.5692,0.6108,0.2717,0.616,0.5055,0.5066,0.3438,0.9621,0.5066,0.5425,,,,,,,,,,,,,,,,,,,,,,,,
154,sset1_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,113.04919695854188,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,,,,,,2.0,3.0,20.0,,,,,,,,,,,,,,,,
155,sset1_y,CenterParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.8530011177062988,0.608,8984.0537,0.4953,0.9681,0.7814,2.3278,0.904,0.9046,0.86,0.9542,0.9046,0.8082,10.0,12.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
156,sset1_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,100.0,20.0,1.2979822158813477,0.3744,2540.3578,1.4038,0.9536,0.6565,2.1388,0.8058,0.8073,0.7901,0.8253,0.8073,0.6837,10.0,15.0,0.2,,,,,,,,,,gini,mape,,,,,,,,,,
157,sset1_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,inf,20.0,0.1052191257476806,0.676,16818.6282,0.4053,0.9922,0.9373,2.583,0.9546,0.955,0.9543,0.9557,0.955,0.9415,8.0,15.0,0.0,,,,,,2.0,False,0.0,,,,,,,,,,,,,
158,sset1_y,VarianceParTree,,,,,,,,,,,,,50.0,30.0,,,,,,,100.0,20.0,0.5888755321502686,0.463,5467.8292,0.7881,0.9226,0.5772,1.8957,0.7975,0.7983,0.7004,0.9281,0.7983,0.6529,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,
159,sset1_y,kmeans+dt,4.0,True,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,100.0,20.0,0.5061254501342773,0.4449,5250.7798,0.7687,0.8107,0.3381,1.3346,0.6525,0.6532,0.4931,0.9676,0.6532,0.5022,,,,,,,,,,,,,,,,,,,,,,,,
160,sset1_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,inf,20.0,0.295720100402832,-0.2257,0.1549,4.6064,0.0673,0.0,0.0008,0.0,0.0006,0.0003,0.2359,0.0006,0.2581,,,,,,,,,,,,,,,,,,4.0,,,,,,
161,sset1_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0370793342590332,0.7117,22674.4423,0.365,0.9994,0.9954,2.6936,0.9951,0.9951,0.9951,0.9951,0.9951,0.9957,,,,,,,,,,,,,,,,,,,,,,10.0,18.0,
162,sset1_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.0188677310943603,0.6788,5615.6064,1.553,0.994,0.9502,2.6134,0.9549,0.9553,0.9655,0.9452,0.9553,0.9537,,,,,,,,,,,,,,,10.0,,euclidean,4.0,0.1,,,,,
163,sset1_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,13.74256706237793,0.3455,2861.2145,1.2142,0.5582,0.1168,0.5956,0.3498,0.3504,0.22,0.8598,0.3504,0.3427,,,,,,,,,,,,,,,20.0,inf,correlation,4.0,,,,,,
164,sset1_y,skl_agglomerativeClust,12.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.3702285289764404,0.6329,10537.4963,0.5036,0.9735,0.819,2.414,0.9383,0.9387,0.8918,0.9907,0.9387,0.8439,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
165,sset1_y,skl_birch,12.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0663919448852539,0.6125,9824.451,0.4851,0.9698,0.7933,2.3578,0.9159,0.9164,0.871,0.9668,0.9164,0.8195,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
166,sset1_y,skl_bis_kmeans,12.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.6899492740631104,0.6264,9513.5556,0.4692,0.97,0.7958,2.3646,0.9197,0.9202,0.8736,0.9721,0.9202,0.8227,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
167,sset1_y,skl_kmeans,12.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.4202208518981933,0.6362,10504.451,0.4647,0.9735,0.8193,2.4144,0.9385,0.9389,0.892,0.9911,0.9389,0.8442,,,,,,,,,,,,,,,,,,,,,,,,
168,sset2_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,122.8464503288269,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,,,,,,2.0,5.0,10.0,,,,,,,,,,,,,,,,
169,sset2_y,CenterParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.835411787033081,0.4942,6431.147,0.6604,0.9599,0.7184,2.1926,0.8478,0.8487,0.8099,0.8913,0.8487,0.7467,6.0,12.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
